pl_name,rowid,pl_hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,raerr1,raerr2,decerr1,decerr2,glat,glaterr1,glaterr2,glon,glonerr1,glonerr2,elat,elaterr1,elaterr2,elon,elonerr1,elonerr2,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,,,,,,
GJ 581 e,487,GJ 581,e,,HIP 74995,TIC 36853511,Gaia DR2 6322070093095493504,1,1,3,0,0,Radial Velocity,2009,<a refstr=MAYOR_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507..487M/abstract target=ref> Mayor et al. 2009 </a>,2009-11,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROBERTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...345..440R/abstract target=ref>Robertson et al. 2014</a>,3.149,0.0002,-0.0002,0,0.02815,6E-05,-6E-05,0,,,,,,,,,,,,,,,,,1.7,0.2,-0.2,0,0.0053,0.0006,-0.0006,0,,,,,,,,,1.7,0.2,-0.2,0,0.0053,0.0006,-0.0006,0,Msini,,,,,0,0.06,-0.06,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2454752.33,0.05,-0.05,0,,,,,1.7,0.2,-0.2,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3396,157,-157,0,0.33,0.01,-0.01,0,0.31,0.02,-0.02,0,,,,,,-1.885,0.096,-0.123,0,4.89,0,0,0,,,,,12.2238,0.3069,-0.3069,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,0.0456912,-0.0456912,0.0358982,-0.0358982,40.0187,,,354.0776,,,10.25655,,,229.5216,,,1225.3257121,0.0931385,-0.0931385,-1221.47,0.093221,-0.093221,-97.1295,0.0790061,-0.0790061,6.2981,0.002095,-0.002095,158.749,0.0523245,-0.0523245,11.761,0.174,-0.174,10.57,0.1,-0.1,6.706,0.026,-0.026,6.095,0.033,-0.033,5.837,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.411,0.001197,-0.001197,,,,8.20238,0.0075119,-0.0075119,,,,2014-07-09,2014-07,2014-07-09,0,3,3,5,0,0,,,,,,
GJ 581 e,488,GJ 581,e,,HIP 74995,TIC 36853511,Gaia DR2 6322070093095493504,0,1,3,0,0,Radial Velocity,2009,<a refstr=MAYOR_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507..487M/abstract target=ref> Mayor et al. 2009 </a>,2009-11,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VOGT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...723..954V/abstract target=ref>Vogt et al. 2010</a>,3.14867,0.00039,-0.00039,0,0.028453,2E-06,-2E-06,0,,,,,,,,,,,,,,,,,1.7,0.2,-0.2,0,0.00535,0.00063,-0.00063,0,,,,,,,,,1.7,0.2,-0.2,0,0.00535,0.00063,-0.00063,0,Msini,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,0.19,-0.19,0,,,,,,,,,<a refstr=VOGT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...723..954V/abstract target=ref>Vogt et al. 2010</a>,M3 V,,,,,0.29,,,0,0.31,0.02,-0.02,0,,,,,,-1.886,,,0,,,,,4.3,,,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,0.0456912,-0.0456912,0.0358982,-0.0358982,40.0187,,,354.0776,,,10.25655,,,229.5216,,,1225.3257121,0.0931385,-0.0931385,-1221.47,0.093221,-0.093221,-97.1295,0.0790061,-0.0790061,6.2981,0.002095,-0.002095,158.749,0.0523245,-0.0523245,11.761,0.174,-0.174,10.57,0.1,-0.1,6.706,0.026,-0.026,6.095,0.033,-0.033,5.837,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.411,0.001197,-0.001197,,,,8.20238,0.0075119,-0.0075119,,,,2016-11-30 08:51:23,2010-11,2016-12-01,0,3,3,5,0,0,,,,,,
GJ 581 e,489,GJ 581,e,,HIP 74995,TIC 36853511,Gaia DR2 6322070093095493504,0,1,3,0,0,Radial Velocity,2009,<a refstr=MAYOR_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507..487M/abstract target=ref> Mayor et al. 2009 </a>,2009-11,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>,3.153,0.001,-0.006,0,0.029,0.001,-0.001,0,,,,,,,,,,,,,,,,,1.657,0.24,-0.161,0,0.00521,0.00076,-0.00051,0,,,,,,,,,1.657,0.24,-0.161,0,0.00521,0.00076,-0.00051,0,Msini,,,,,0.125,0.078,-0.015,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4,23,-43.6,0,1.55,0.22,-0.13,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3396,157,-157,0,0.33,0.01,-0.01,0,0.31,0.02,-0.02,0,,,,,,-1.885,0.096,-0.123,0,4.89,0,0,0,,,,,12.2238,0.3069,-0.3069,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,0.0456912,-0.0456912,0.0358982,-0.0358982,40.0187,,,354.0776,,,10.25655,,,229.5216,,,1225.3257121,0.0931385,-0.0931385,-1221.47,0.093221,-0.093221,-97.1295,0.0790061,-0.0790061,6.2981,0.002095,-0.002095,158.749,0.0523245,-0.0523245,11.761,0.174,-0.174,10.57,0.1,-0.1,6.706,0.026,-0.026,6.095,0.033,-0.033,5.837,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.411,0.001197,-0.001197,,,,8.20238,0.0075119,-0.0075119,,,,2017-10-16 16:16:52,2018-02,2017-10-19,0,3,3,5,0,0,,,,,,
GJ 667 C b,492,GJ 667 C,b,,,TIC 154385809,Gaia DR2 5975663354131618304,1,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,7.2004,0.0017,-0.0017,0,0.0505,0.0044,-0.0053,0,,,,,,,,,,,,,,,,,5.6,1.4,-1.3,0,0.018,0.004,-0.004,0,,,,,,,,,5.6,1.4,-1.3,0,0.018,0.004,-0.004,0,Msini,,,,,0.13,0.1,-0.11,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,354.3,-5.7,0,3.93,0.42,-0.38,0,,,,,,,,,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,[Fe/H],-1.863,0.028,-0.03,0,4.69,0.1,-0.1,0,2,,,-1,,,,,,,,,,,,,6.5,1,-1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-05-14,2013-08,2014-05-14,2,0,0,2,0,0,,,,,,
GJ 667 C b,493,GJ 667 C,b,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute, et al. 2012 </a>,7.20066,0.00067,-0.00067,0,0.049,,,0,,,,,,,,,,,,,,,,,5.68,0.23,-0.23,0,0.01789,0.00075,-0.00075,0,,,,,,,,,5.68,0.23,-0.23,0,0.01789,0.00075,-0.00075,0,Msini,,,,,0.172,0.043,-0.043,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,12,-12,0,,,,,,,,,,,,,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute, et al. 2012 </a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,1,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-05-16,2012-05,2014-05-16,2,0,0,2,0,0,,,,
GJ 667 C b,494,GJ 667 C,b,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROBERTSON__AMP__MAHADEVAN_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...793L..24R/abstract target=ref>Robertson &amp, Mahadevan 2014</a>,7.1999,0.0009,-0.0009,0,0.050431,4E-06,-4E-06,0,,,,,,,,,,,,,,,,,5.6,0.3,-0.3,0,0.018,0.001,-0.001,0,,,,,,,,,5.6,0.3,-0.3,0,0.018,0.001,-0.001,0,Msini,,,,,0.15,0.05,-0.05,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2454446.1,0.3,-0.3,0,12,20,-20,0,3.9,0.2,-0.2,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650,127.03,-127.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-09-18,2014-10,2014-09-18,2,0,0,2,0,0,,,,,
GJ 667 C b,495,GJ 667 C,b,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FEROZ__AMP__HOBSON_2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437.3540F/abstract target=ref>Feroz &amp, Hobson 2014</a>,7.2,0.001,-0.001,0,0.05,0.002,-0.002,0,,,,,,,,,,,,,,,,,5.661,0.437,-0.437,0,0.018,0.001,-0.001,0,,,,,,,,,5.661,0.437,-0.437,0,0.018,0.001,-0.001,0,Msini,,,,,0.122,0.078,-0.078,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.69,22.632,-22.632,0,3.977,0.193,-0.193,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650,127.03,-127.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-09-18,2014-02,2014-09-18,2,0,0,2,0,0,,,,,
GJ 667 C c,496,GJ 667 C,c,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute, et al. 2012 </a>,28.155,0.017,-0.017,0,0.123,0.02,-0.02,0,,,,,,,,,,,,,,,,,4.54,0.38,-0.38,0,0.0143,0.0012,-0.0012,0,,,,,,,,,4.54,0.38,-0.38,0,0.0143,0.0012,-0.0012,0,Msini,,,,,0.27,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,20,-20,0,,,,,,,,,,,,,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute, et al. 2012 </a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,1,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-05-16,2012-05,2014-05-16,2,0,0,2,0,0,,,,
GJ 667 C c,497,GJ 667 C,c,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FEROZ__AMP__HOBSON_2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437.3540F/abstract target=ref>Feroz &amp, Hobson 2014</a>,28.143,0.029,-0.029,0,0.125,0.004,-0.004,0,,,,,,,,,,,,,,,,,3.709,0.682,-0.682,0,,,,,,,,,,,,,3.709,0.682,-0.682,0,,,,,Msini,,,,,0.133,0.098,-0.098,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.645,117.342,-117.342,0,1.663,0.291,-0.291,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650,127.03,-127.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-09-18,2014-02,2014-09-18,2,0,0,2,0,0,,,,,
GJ 667 C c,498,GJ 667 C,c,,,TIC 154385809,Gaia DR2 5975663354131618304,0,3,5,0,0,Radial Velocity,2011,<a refstr=BONFILS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.109B/abstract target=ref> Bonfils et al. 2013 </a>,2013-01,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ROBERTSON__AMP__MAHADEVAN_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...793L..24R/abstract target=ref>Robertson &amp, Mahadevan 2014</a>,28.1,0.03,-0.03,0,0.12501,9E-05,-9E-05,0,,,,,,,,,,,,,,,,,4.1,0.6,-0.6,0,0.013,0.002,-0.002,0,,,,,,,,,4.1,0.6,-0.6,0,0.013,0.002,-0.002,0,Msini,,,,,0.27,0.1,-0.1,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2454462,2,-2,0,140,20,-20,0,1.9,0.3,-0.3,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650,127.03,-127.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,0.0588335,-0.0588335,0.0592915,-0.0592915,1.414543,,,351.8396,,,-11.86214,,,261.4299,,,1151.9552244,0.1088148,-0.1088148,1131.61,0.109671,-0.109671,-215.545,0.0817586,-0.0817586,7.24396,0.004855,-0.004855,138.017,0.0918438,-0.0918438,,,,10.602,0.023,-0.023,6.848,0.021,-0.021,6.322,0.044,-0.044,6.036,0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38033,0.000709,-0.000709,,,,8.3617,0.0061,-0.0061,,,,2014-09-18,2014-10,2014-09-18,2,0,0,2,0,0,,,,,
